COUNT,mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID
33981,4046.3599,4988.6436,4132.7014,16.302326,31,42,A1267
33991,4061.2432,4973.2315,4111.2761,7.133333,31,42,A1267
33992,4062.7168,4971.7055,4109.1548,9.066667,31,42,A1267
33993,4064.1904,4970.1796,4107.0335,10,31,42,A1267
33994,4065.664,4968.6536,4104.9121,10.2,31,42,A1267
33995,4067.1376,4967.1277,4102.7908,10.6,31,42,A1267
33996,4068.6112,4965.6017,4100.6695,7,31,42,A1267
33997,4070.1093,4964.0504,4098.5128,10.193548,31,42,A1267
35991,3677.443,4821.1654,4187.3555,18,31,41,A1290
35995,3682.9946,4815.6946,4178.2314,27,31,41,A1290
35996,3684.3869,4814.3312,4175.9504,32,31,41,A1290
35997,3685.7809,4812.9695,4173.6695,27.725,31,41,A1290
35998,3687.1755,4811.609,4171.3883,58,31,41,A1290
35999,3688.5684,4810.2486,4169.106,38,31,41,A1290
36000,3689.9596,4808.8882,4166.8226,30,31,41,A1290
36001,3691.3491,4807.5279,4164.5381,20,31,41,A1290
36003,3694.1231,4804.8075,4159.966,13,31,41,A1290
36004,3695.5067,4803.4465,4157.6783,13.666667,31,41,A1290
36005,3696.8862,4802.0831,4155.3897,15.5,31,41,A1290
36006,3698.2616,4800.7171,4153.1,28.666666,31,41,A1290
36007,3699.6329,4799.3487,4150.8094,17.666666,31,41,A1290
36008,3701.0001,4797.9777,4148.5178,11.666667,31,41,A1290
36009,3702.3631,4796.6042,4146.2253,34,31,41,A1290
36010,3703.7219,4795.2283,4143.9318,48,31,41,A1290
36011,3705.0767,4793.8498,4141.6373,31.666666,31,41,A1290
36012,3706.4296,4792.4721,4139.3414,32.666668,31,41,A1290
36013,3707.7852,4791.1008,4137.0431,23.333334,31,41,A1290
36014,3709.142,4789.7321,4134.744,71.966667,31,41,A1290
36015,3710.4971,4788.3587,4132.4468,74,31,41,A1290
36016,3711.8506,4786.9804,4130.1515,93.536667,31,41,A1290
36017,3712.9771,4785.828,4128.2402,33.799999,31,41,A1290
36018,3714.1029,4784.6729,4126.3301,126,32,41,A1290
36019,3715.4544,4783.2865,4124.0385,118.26667,32,41,A1290
36020,3716.8067,4781.8996,4121.7478,170.46666,32,41,A1290
36021,3718.1592,4780.5088,4119.4594,96,32,41,A1290
36022,3719.5111,4779.114,4117.1732,205.600006,32,41,A1290
36023,3720.8591,4777.7177,4114.8855,244.199997,32,41,A1290
36024,3722.2038,4776.3205,4112.5965,146,31,41,A1290
36025,3723.5534,4774.924,4110.31,90.816666,31,41,A1290
36026,3724.9089,4773.5292,4108.0259,254,31,41,A1290
36027,3726.2679,4772.1426,4105.7389,154.199997,31,41,A1290
36028,3727.6299,4770.7637,4103.4489,74,31,41,A1290
36029,3728.9939,4769.384,4101.1608,20,31,41,A1290
36030,3730.3598,4768.0019,4098.8751,70.550003,31,41,A1290
36031,3731.9558,4766.3875,4096.2112,70,31,41,A1290
37483,3464.49,4807.3853,4176.1058,23.066668,31,41,A1306
37484,3466.1177,4805.7017,4173.6065,19.922077,31,41,A1306
37497,3484.4385,4786.7452,4145.1733,57.733334,31,41,A1306
37498,3485.8174,4785.327,4142.9848,45.137932,31,41,A1306
38035,3465.3915,4785.8992,4128.568,20,31,41,A1311
38036,3466.303,4785.3106,4126.3158,30,31,41,A1311
38289,3573.9854,4783.5423,4063.2732,55,31,41,A1313
38290,3574.7973,4782.7275,4060.5025,35,31,41,A1313
38291,3575.6082,4781.9129,4057.7314,35,31,41,A1313
38292,3576.4181,4781.0987,4054.9599,36.150002,31,41,A1313
38293,3577.2271,4780.2847,4052.1881,32.099998,31,41,A1313
38294,3578.035,4779.471,4049.4159,13.733334,31,41,A1313
38295,3578.7479,4778.7524,4046.9668,59,31,41,A1313
38298,3581.2571,4776.2191,4038.3234,67.333336,31,41,A1313
38299,3582.0602,4775.4076,4035.5491,94.033333,31,41,A1313
38300,3582.8621,4774.5972,4032.7742,199,31,41,A1313
38301,3583.6631,4773.7878,4029.9987,91,31,41,A1313
38302,3584.4629,4772.9795,4027.2226,111,31,41,A1313
38303,3585.2618,4772.1723,4024.4459,84,31,41,A1313
38304,3586.0596,4771.3661,4021.6685,71.949997,31,41,A1313
38305,3586.8563,4770.5609,4018.8906,72.133331,31,41,A1313
38306,3587.6521,4769.7568,4016.1121,85.333336,31,41,A1313
38307,3588.4467,4768.9538,4013.3329,29,31,41,A1313
38308,3589.2404,4768.1518,4010.5532,62.75,31,41,A1313
38309,3590.0329,4767.3509,4007.7728,61.599998,31,41,A1313
38310,3590.8245,4766.551,4004.9919,73,32,41,A1313
38311,3591.615,4765.7522,4002.2103,22.799999,32,41,A1313
38436,3332.3883,4625.844,4041.5835,2.333333,31,41,A1314
38437,3333.6797,4624.4805,4039.2441,1.925,31,41,A1314
38438,3334.9701,4623.1169,4036.9041,7,31,41,A1314
38439,3336.2595,4621.7533,4034.5636,6,31,41,A1314
38440,3337.2365,4620.7192,4032.7882,3,31,41,A1314
38443,3341.235,4616.4807,4025.5079,4.2,31,41,A1314
38444,3342.3908,4615.2535,4023.3989,5,31,41,A1314
38449,3348.008,4609.2764,4013.1206,3.192308,31,41,A1314
38503,3460.8719,4755.0217,4157.3376,6,31,41,A1315
38504,3462.3577,4753.5197,4155.2077,19,31,41,A1315
38505,3463.8426,4752.017,4153.0777,44,31,41,A1315
38506,3465.3267,4750.5137,4150.9475,14.683333,31,41,A1315
38507,3467.0572,4748.759,4148.4623,18.75,31,41,A1315
54139,4069.7068,4919.2909,4198.2019,0.15,32,42,A141
54140,4071.1378,4917.6836,4196.1117,0.15,32,42,A141
54141,4072.5681,4916.0772,4194.0203,0.15,32,42,A141
54142,4073.9976,4914.4717,4191.9278,8.898334,32,42,A141
54143,4075.6882,4912.5728,4189.4502,5.717073,32,42,A141
54163,4103.1979,4881.6748,4147.8842,16.266666,31,42,A141
54164,4104.3823,4880.3446,4145.99,23,31,42,A141
66348,4251.9291,5065.466,4189.9215,2,32,42,A1480
66349,4252.4533,5064.8177,4187.0397,2.816667,32,42,A1480
66350,4252.9772,5064.1705,4184.1575,1.316667,32,42,A1480
66351,4253.5011,5063.5239,4181.2753,2.633333,32,42,A1480
66352,4254.0252,5062.8779,4178.3929,2.033333,32,42,A1480
66353,4254.5496,5062.2325,4175.5105,1.516667,32,42,A1480
66354,4255.0735,5061.5875,4172.6278,0.791667,32,42,A1480
66355,4255.5962,5060.9429,4169.7449,3.9,32,42,A1480
66356,4256.0699,5060.3578,4167.126,9.938775,32,42,A1480
66357,4256.4431,5059.8963,4165.0595,9,32,42,A1480
66369,4263.074,5051.8927,4128.8467,26,32,42,A1480
66370,4263.6051,5051.2626,4125.9621,29,32,42,A1480
66371,4264.1358,5050.6324,4123.0774,14.766666,32,42,A1480
66372,4264.6662,5050.002,4120.1928,1,32,42,A1480
66373,4265.1964,5049.3713,4117.3081,1,32,42,A1480
66374,4265.6198,5048.8664,4115.0003,0.541667,32,42,A1480
66376,4266.517,5047.7927,4110.096,1.75,32,42,A1480
66377,4267.043,5047.1605,4107.211,2.95,32,42,A1480
66378,4267.5666,5046.5272,4104.3257,8.166667,32,42,A1480
66379,4268.0876,5045.8927,4101.4402,2.333333,32,42,A1480
66380,4268.6059,5045.2569,4098.5545,3.8,32,42,A1480
66381,4269.1234,5044.6206,4095.6688,13.266666,32,42,A1480
66382,4269.642,5043.9841,4092.7834,7.1,32,42,A1480
66383,4270.1616,5043.3475,4089.8981,6,32,42,A1480
66384,4270.682,5042.7105,4087.0131,3.416667,32,42,A1480
66385,4271.2019,5042.0722,4084.1282,2.633333,32,42,A1480
66386,4271.7213,5041.4325,4081.2436,1.591667,32,42,A1480
66387,4272.2401,5040.7914,4078.3592,1.366667,32,42,A1480
66388,4272.8178,5040.0731,4075.1385,7.324324,32,42,A1480
66407,4282.1784,5027.73,4021.168,18.950001,32,42,A1480
66408,4282.6721,5027.0633,4018.285,4.7,32,42,A1480
66409,4283.1671,5026.3971,4015.4021,7,32,42,A1480
66410,4283.6634,5025.7316,4012.5193,6,32,42,A1480
66411,4284.1601,5025.0666,4009.6364,3.333333,32,42,A1480
66412,4284.6555,5024.4021,4006.7532,4,32,42,A1480
66413,4285.1494,5023.738,4003.8696,6.666667,32,42,A1480
66414,4285.6419,5023.0744,4000.9857,9.375,32,42,A1480
71434,4030.957,4959.8546,4047.8002,12.933333,31,42,A151
71435,4032.3665,4958.0829,4045.8319,17.230001,31,42,A151
71436,4034.0839,4955.9293,4043.4371,14.648837,31,42,A151
71438,4037.2199,4952.0112,4039.074,13.72,32,42,A151
71439,4038.6376,4950.2461,4037.1056,12.866667,32,42,A151
71440,4039.8204,4948.7762,4035.4654,14.2,32,42,A151
71450,4053.395,4932.0935,4016.7661,11.766666,32,42,A151
71451,4054.8336,4930.3453,4014.7978,14.333333,32,42,A151
71452,4056.274,4928.5985,4012.8295,8.8,32,42,A151
71453,4057.7162,4926.8533,4010.8612,5,32,42,A151
71454,4059.1603,4925.1096,4008.8929,2.713333,32,42,A151
71455,4060.6062,4923.3674,4006.9247,1.816667,32,42,A151
71456,4062.1746,4921.4817,4004.7924,3.628572,32,42,A151
74308,4306.5376,4976.4517,4191.6568,2.966667,31,42,A1528
74309,4307.758,4975.1312,4189.2866,2,31,42,A1528
74310,4309.0701,4973.7096,4186.7376,3.144928,31,42,A1528
74331,4334.935,4945.1425,4136.1116,11.65,32,42,A1528
74332,4336.137,4943.7789,4133.725,18.616667,32,42,A1528
74333,4337.2986,4942.4608,4131.4178,42.125,32,42,A1528
74336,4340.842,4938.4386,4124.3758,25.633333,32,42,A1528
74337,4341.7624,4937.3934,4122.5455,16,32,42,A1528
74628,4076.8785,5015.1843,4113.1594,5.48,31,42,A152A
74629,4078.4802,5013.7934,4111.0381,7.19,31,42,A152A
74630,4080.0819,5012.4025,4108.9168,5.69,31,42,A152A
74631,4081.6836,5011.0116,4106.7955,4.15,31,42,A152A
74632,4083.4188,5009.5049,4104.4974,4.265714,31,42,A152A
74663,4133.3801,4966.1201,4036.83,13,31,42,A152A
74664,4134.9266,4964.7771,4034.638,5.266667,31,42,A152A
74665,4136.4739,4963.4335,4032.447,6.643333,31,42,A152A
74666,4138.0221,4962.0891,4030.2571,8.286667,31,42,A152A
74667,4139.5711,4960.744,4028.0682,7.84,31,42,A152A
74668,4141.2243,4959.3084,4025.7346,10.652941,31,42,A152A
74669,4142.8785,4957.872,4023.4021,8.753333,32,42,A152A
74670,4144.4301,4956.5246,4021.2164,10.3,32,42,A152A
74671,4145.9826,4955.1765,4019.0319,10.3,32,42,A152A
74672,4147.5359,4953.8276,4016.8483,14.7,32,42,A152A
74673,4149.1159,4952.4556,4014.6294,9.958064,32,42,A152A
74677,4154.9514,4947.3883,4006.4543,8.133333,32,42,A152A
74678,4156.1718,4946.3285,4004.7485,9.711764,32,42,A152A
74776,3756.6867,4752.5755,4070.1484,103.316666,32,41,A1530
74777,3755.7664,4753.5328,4067.4583,98.883331,32,41,A1530
74778,3754.8459,4754.4901,4064.7683,28.483334,32,41,A1530
74779,3753.9251,4755.4476,4062.0784,17.200001,32,41,A1530
74780,3753.0041,4756.4051,4059.3887,16.4,32,41,A1530
74781,3752.0827,4757.3628,4056.699,23.4,32,41,A1530
74782,3751.1611,4758.3205,4054.0096,5.883333,32,41,A1530
74783,3750.2398,4759.2783,4051.32,7.733333,32,41,A1530
74784,3749.3189,4760.236,4048.6302,14.7,32,41,A1530
74785,3748.3984,4761.1938,4045.9404,17.633333,32,41,A1530
74786,3747.4783,4762.1515,4043.2503,8.466666,32,41,A1530
74787,3746.5587,4763.1092,4040.5602,6.833333,32,41,A1530
74788,3745.6394,4764.0669,4037.8698,2,32,41,A1530
74789,3744.7206,4765.0246,4035.1794,3.55,32,41,A1530
74791,3742.9761,4766.8441,4030.0671,23,31,41,A1530
74792,3742.0585,4767.8018,4027.3762,11,31,41,A1530
74793,3741.1413,4768.7594,4024.6851,22.266666,31,41,A1530
74794,3740.2551,4769.6851,4022.0836,11.464286,31,41,A1530
74795,3739.3693,4770.6108,4019.482,15.266666,32,41,A1530
74796,3738.4534,4771.5685,4016.7905,4.4,32,41,A1530
74797,3737.4159,4772.6537,4013.74,14.263158,32,41,A1530
74798,3736.4093,4773.7072,4010.7791,32,31,41,A1530
74799,3735.6622,4774.4898,4008.5809,64,31,41,A1530
74800,3734.8847,4775.3047,4006.2932,23.5,31,41,A1530
74801,3733.8178,4776.424,4003.1532,11.875,31,41,A1530
74930,3830.1506,4749.0539,4177.7832,21.133333,32,41,A1531
74931,3829.3925,4749.9389,4175.4032,29.5,32,41,A1531
74932,3828.636,4750.8244,4173.0228,19.833334,32,41,A1531
74933,3827.7814,4751.8265,4170.3274,21.933332,32,41,A1531
74934,3826.9287,4752.8282,4167.6311,11.833333,32,41,A1531
74935,3826.1483,4753.7459,4165.1591,25.98,32,41,A1531
74937,3825.2254,4754.8295,4162.2373,21,32,41,A1531
74938,3824.3726,4755.8286,4159.5402,20.316668,32,41,A1531
74939,3823.6399,4756.6853,4157.225,26,32,41,A1531
74944,3819.9943,4760.9534,4145.7214,124,32,41,A1531
74946,3818.6708,4762.4973,4141.5675,32.849998,32,41,A1531
74947,3817.6873,4763.6404,4138.4923,31.376623,32,41,A1531
74951,3814.0383,4767.8537,4127.1643,28.549999,32,41,A1531
74952,3813.1678,4768.8567,4124.4743,12.35,32,41,A1531
74953,3812.0858,4770.1037,4121.1351,12.11236,32,41,A1531
74954,3810.9551,4771.399,4117.6625,15.575758,32,41,A1531
74955,3810.0307,4772.4492,4114.8403,12.733334,32,41,A1531
74956,3809.1462,4773.4472,4112.153,16.033333,32,41,A1531
74957,3808.2587,4774.4431,4109.4658,8.4,32,41,A1531
74958,3807.3689,4775.4368,4106.7787,12.4,32,41,A1531
74959,3806.4766,4776.4284,4104.0915,5.566667,32,41,A1531
74960,3805.583,4777.4193,4101.4046,7.016667,32,41,A1531
74961,3804.6893,4778.4114,4098.7182,6,32,41,A1531
74962,3803.7955,4779.4048,4096.0322,7.6,32,41,A1531
74963,3802.9016,4780.3994,4093.3468,10.066667,32,41,A1531
74964,3801.8586,4781.5614,4090.2144,13.1,32,41,A1531
74965,3800.8155,4782.7251,4087.0826,5.26,31,41,A1531
74966,3800.0405,4783.5906,4084.7566,11,31,41,A1531
74967,3799.2652,4784.4571,4082.4311,8.9,32,41,A1531
74968,3798.4299,4785.3913,4079.9272,6,31,41,A1531
74973,3794.1969,4790.1586,4067.2389,13.583333,31,41,A1531
74974,3793.3049,4791.173,4064.5602,2,31,41,A1531
74975,3792.6066,4791.9684,4062.462,2,31,41,A1531
79586,3437.9202,4573.1591,4199.0048,3,32,41,A1558
79596,3446.2394,4564.6606,4172.6161,3.655172,32,41,A1558
79667,3608.2158,4686.0412,4146.614,12.95,32,41,A1559
79668,3607.6154,4686.6707,4143.4826,46.057144,32,41,A1559
79684,3599.4612,4695.6249,4099.1576,130.166672,32,41,A1559
79686,3598.4562,4696.8016,4093.4124,71,32,41,A1559
79689,3596.9219,4698.639,4084.4775,286,32,41,A1559
79716,3585.2938,4712.871,4012.848,52,32,41,A1559
79718,3584.4143,4713.9724,4007.2734,39.966667,31,41,A1559
79719,3583.8738,4714.656,4003.832,46.109756,31,41,A1559
80127,3376.155,4564.3749,4199.9043,4,32,41,A1561
80131,3381.975,4558.4866,4189.3361,5.966667,31,41,A1561
80132,3383.2745,4557.1748,4186.9717,9.133333,31,41,A1561
80133,3384.4555,4555.9852,4184.8233,9.32653,31,41,A1561
80150,3405.1935,4535.2029,4146.8814,4.75,31,41,A1561
80151,3406.4685,4533.8903,4144.5041,6.266667,31,41,A1561
80152,3407.7408,4532.5766,4142.126,10.133333,31,41,A1561
80153,3408.7455,4531.5347,4140.243,56,31,41,A1561
80157,3412.3932,4527.7146,4133.3614,71.300003,32,41,A1561
80158,3413.5809,4526.4528,4131.0987,39,32,41,A1561
80160,3415.7336,4524.1418,4126.9677,38,32,41,A1561
81300,3415.2317,4739.1852,4063.2805,32.333332,31,41,A1569
81301,3416.1685,4738.2696,4060.5816,33.666668,31,41,A1569
81302,3417.1055,4737.355,4057.8824,30.200001,31,41,A1569
81303,3418.0426,4736.4413,4055.1829,25,31,41,A1569
81304,3418.9793,4735.5284,4052.4831,18.333334,31,41,A1569
81305,3419.8841,4734.6469,4049.8727,6,31,41,A1569
81317,3429.8573,4724.9621,4021.0501,9.616667,31,41,A1569
81318,3430.7105,4724.1312,4018.5714,22,31,41,A1569
81323,3436.1015,4718.821,4002.792,0.85625,31,41,A1569
82064,3636.9528,4730.7958,4080.8962,48,32,41,A1573
82065,3636.447,4731.368,4078.7797,114.383331,32,41,A1573
82066,3635.8023,4732.0996,4076.0752,132,32,41,A1573
82078,3628.1047,4740.9557,4043.3396,69.099998,32,41,A1573
82079,3627.3543,4741.8213,4040.1384,99.789474,32,41,A1573
83161,3973.8497,4855.9172,4003.6157,0.58,31,42,A158
83162,3975.2654,4853.999,4001.7946,5.45,31,42,A158
84002,4011.7694,4849.5097,4198.668,18.799999,32,42,A1588
84003,4011.0452,4850.3045,4195.8673,15.4,32,42,A1588
84004,4010.3218,4851.0984,4193.0662,14.6,32,42,A1588
84005,4009.599,4851.8917,4190.2647,9.533334,32,42,A1588
84006,4008.8765,4852.6839,4187.4628,7.866667,32,42,A1588
84007,4008.154,4853.4749,4184.6606,9.2,32,42,A1588
84008,4007.4314,4854.2647,4181.8581,14.133333,32,42,A1588
84009,4006.7093,4855.0536,4179.0552,15.466666,32,42,A1588
84010,4005.9886,4855.8427,4176.252,24.066668,32,42,A1588
84011,4005.102,4856.8163,4172.7943,25.954546,32,42,A1588
84012,4004.2175,4857.7897,4169.3359,23.023333,31,42,A1588
84013,4003.6086,4858.4593,4166.9519,24,31,42,A1588
84018,4000.7522,4861.6027,4155.7288,12.716666,31,42,A1588
84019,4000.0411,4862.3901,4152.9226,10.016666,31,42,A1588
84020,3999.3315,4863.1782,4150.1163,7.2,31,42,A1588
84021,3998.5707,4864.0254,4147.099,28.608696,31,42,A1588
84026,3994.9569,4868.0838,4132.6897,12,31,42,A1588
85959,4125.6712,4989.7908,4021.0907,6.802273,31,42,A160
85961,4129.0077,4985.9982,4016.689,10.4,31,42,A160
85962,4130.5028,4984.2988,4014.7201,7.866667,31,42,A160
85963,4132.0481,4982.5423,4012.6863,18.453125,31,42,A160
88319,3398.2709,4613.3498,4169.2551,12,32,41,A1612
88320,3399.1865,4612.4354,4167.2042,24.950001,31,41,A1612
88321,3400.3184,4611.3061,4164.6658,9.9,31,41,A1612
88322,3401.4489,4610.1775,4162.1265,15,31,41,A1612
88323,3402.5778,4609.0486,4159.5866,9,31,41,A1612
88324,3403.7049,4607.9196,4157.0459,12.05,31,41,A1612
88325,3404.8312,4606.7911,4154.5047,3.333333,31,41,A1612
88326,3406.1275,4605.4954,4151.5818,5.615385,31,41,A1612
88329,3410.097,4601.5489,4142.6391,3,31,41,A1612
88330,3411.1984,4600.4595,4140.1581,7,31,41,A1612
88343,3427.5729,4584.4773,4103.4272,12,31,41,A1612
88348,3432.5685,4579.7145,4092.2931,1.433333,32,41,A1612
88349,3433.8031,4578.5351,4089.5277,42,32,41,A1612
88573,3526.334,4684.8318,4173.3993,27,31,41,A1614
88574,3525.763,4685.4573,4170.9411,29,31,41,A1614
88866,3560.8696,4743.149,4027.6019,8.161765,31,41,A1615
92309,3552.1461,4747.2265,4008.0079,5.5,31,41,A1635
92310,3553.4077,4746.0654,4005.5461,13.6,31,41,A1635
92311,3554.6746,4744.8974,4003.0904,19.4,31,41,A1635
92312,3555.9468,4743.7224,4000.6407,31.5,31,41,A1635
94541,4211.7906,5071.9971,4197.5999,2.9,32,42,A1649
94542,4211.9759,5071.8072,4194.0347,11.120481,32,42,A1649
94543,4212.1253,5071.6553,4191.1426,6,32,42,A1649
94544,4212.2098,5071.5698,4189.4969,16,32,42,A1649
94545,4212.3081,5071.4709,4187.577,3,32,42,A1649
94546,4212.4401,5071.3381,4184.9838,16,32,42,A1649
94547,4212.5911,5071.1854,4181.9914,2.466667,32,42,A1649
94548,4212.7406,5071.0334,4178.999,1.333333,32,42,A1649
94549,4212.889,5070.8819,4176.0065,7.316667,32,42,A1649
94550,4213.0351,5070.7341,4173.0639,1,31,42,A1649
94563,4215.1236,5068.6946,4132.0677,5.016667,32,42,A1649
94564,4215.2786,5068.5422,4129.0756,2,32,42,A1649
94565,4215.4334,5068.3885,4126.0835,6.366667,32,42,A1649
94566,4215.5878,5068.2335,4123.0915,20.200001,32,42,A1649
94567,4215.7419,5068.0773,4120.0995,2.7,32,42,A1649
94568,4215.8957,5067.9199,4117.1076,4.616667,32,42,A1649
94569,4216.0494,5067.7609,4114.1158,0.825,32,42,A1649
94570,4216.2032,5067.6,4111.124,2.891667,32,42,A1649
94571,4216.3572,5067.4373,4108.1324,1.95,32,42,A1649
94572,4216.5111,5067.2732,4105.1409,1.483333,32,42,A1649
94573,4216.6641,5067.1083,4102.1493,25.700001,32,42,A1649
94574,4216.8165,5066.9427,4099.1578,8.55,32,42,A1649
94575,4216.968,5066.7763,4096.1662,5.05,32,42,A1649
94576,4217.1013,5066.6287,4093.5237,8.043478,32,42,A1649
94580,4217.7342,5065.9105,4080.8097,0.5,32,42,A1649
94581,4217.8811,5065.7396,4077.8182,2.375,32,42,A1649
94582,4218.0522,5065.5406,4074.3531,11.78481,32,42,A1649
94584,4218.3756,5065.1702,4067.9469,7.5,32,42,A1649
94585,4218.5288,5064.996,4064.9559,3.416667,32,42,A1649
94586,4218.6819,5064.8209,4061.9649,0.5,32,42,A1649
94587,4218.8349,5064.6448,4058.974,0.5,32,42,A1649
94588,4218.9876,5064.4681,4055.9831,0.5,32,42,A1649
94589,4219.1391,5064.2916,4052.9922,0.5,32,42,A1649
94590,4219.2892,5064.1154,4050.0011,0.5,32,42,A1649
94591,4219.4381,5063.9394,4047.01,0.5,32,42,A1649
94592,4219.5864,5063.7623,4044.0189,0.5,32,42,A1649
94593,4219.7344,5063.5836,4041.0279,0.5,32,42,A1649
94594,4219.8822,5063.4032,4038.0369,0.5,32,42,A1649
94595,4220.0297,5063.2212,4035.0461,0.5,32,42,A1649
94596,4220.1769,5063.0375,4032.0554,2.525,32,42,A1649
94597,4220.325,5062.8507,4029.0398,2.811476,32,42,A1649
94604,4221.2688,5061.6129,4009.4766,7.666667,32,42,A1649
94605,4221.4099,5061.4205,4006.4861,18.666666,32,42,A1649
94606,4221.5502,5061.2272,4003.4956,20.666666,32,42,A1649
94607,4221.6896,5061.0331,4000.5052,33,32,42,A1649
94996,3838.1318,4809.7529,4198.2273,16.5,31,41,A1650
94997,3837.3626,4810.5521,4195.4399,3.833333,31,41,A1650
94998,3836.5944,4811.3496,4192.6517,7.666667,31,41,A1650
94999,3835.8918,4812.0796,4190.0952,6,31,41,A1650
95005,3831.7018,4816.4521,4174.693,10,31,41,A1650
95006,3830.9473,4817.242,4171.8989,22.266666,31,41,A1650
95007,3830.1907,4818.0326,4169.1056,2.566667,31,41,A1650
95008,3829.3432,4818.9163,4165.9874,1.459459,31,41,A1650
95010,3828.2437,4820.0656,4161.9386,10,31,41,A1650
95011,3827.4884,4820.8594,4159.1459,9,31,41,A1650
95012,3826.7353,4821.6542,4156.3528,9,31,41,A1650
95013,3825.9843,4822.449,4153.5592,12,31,41,A1650
95014,3825.2352,4823.2431,4150.7649,2.333333,31,41,A1650
95015,3824.4879,4824.0366,4147.9699,1,31,41,A1650
95016,3823.742,4824.8293,4145.1743,1,31,41,A1650
95017,3822.9966,4825.6213,4142.3784,2.133333,31,41,A1650
95018,3822.2516,4826.4125,4139.5822,1.666667,31,41,A1650
95019,3821.5071,4827.203,4136.7856,1,31,41,A1650
95020,3820.763,4827.9938,4133.989,2,31,41,A1650
95021,3820.0193,4828.7851,4131.1924,6,31,41,A1650
95022,3819.2761,4829.5768,4128.3958,2,31,41,A1650
95023,3818.5339,4830.3693,4125.5992,0.85,31,41,A1650
95024,3817.6326,4831.3352,4122.1967,3.430233,31,41,A1650
95675,3751.0116,4757.6058,4092.0945,2,32,41,A1654
95676,3750.6359,4758.0306,4089.1486,4.45,32,41,A1654
95677,3750.2585,4758.4545,4086.2028,6.433333,32,41,A1654
95678,3749.9311,4758.8218,4083.6498,2.25,32,41,A1654
95680,3749.186,4759.6654,4077.8072,12,32,41,A1654
95681,3748.7905,4760.1172,4074.6895,10.432836,32,41,A1654
95683,3748.0138,4761.0031,4068.577,15.8,32,41,A1654
95684,3747.6386,4761.4298,4065.6313,19.799999,32,41,A1654
95685,3747.2632,4761.856,4062.6855,8.2,32,41,A1654
95686,3746.8877,4762.2814,4059.7397,2.6,32,41,A1654
95687,3746.512,4762.7062,4056.7938,11.616667,32,41,A1654
95688,3746.1362,4763.1307,4053.8478,14.066667,32,41,A1654
95689,3745.7603,4763.5554,4050.9019,8.25,32,41,A1654
95690,3745.3842,4763.9804,4047.9561,6.516667,32,41,A1654
95691,3745.0082,4764.4057,4045.0103,7.1,32,41,A1654
95692,3744.6331,4764.831,4042.0644,13.05,32,41,A1654
95693,3744.2589,4765.2564,4039.1184,32.400002,32,41,A1654
95694,3743.8858,4765.6817,4036.1722,23.450001,32,41,A1654
95695,3743.5694,4766.0431,4033.6679,5.904762,32,41,A1654
95696,3743.2784,4766.3758,4031.3598,8.153846,31,41,A1654
95699,3742.0404,4767.7973,4021.4882,11.466666,32,41,A1654
95700,3741.6729,4768.2218,4018.5412,3.566667,32,41,A1654
95701,3741.3582,4768.5864,4016.0116,4,32,41,A1654
95702,3740.9583,4769.0504,4012.7944,10.931818,31,41,A1654
95703,3740.4581,4769.6318,4008.7668,2,32,41,A1654
95704,3740.0442,4770.1144,4005.4267,15.433333,31,41,A1654
95705,3739.732,4770.4805,4002.8971,16.16279,31,41,A1654
97542,4099.4836,4970.7855,4160.9626,13,31,42,A1664
97543,4099.807,4970.3611,4158.0104,7,31,42,A1664
97544,4100.1311,4969.9367,4155.0583,6.333333,31,42,A1664
97546,4100.6191,4969.2995,4150.6305,4,31,42,A1664
97547,4100.9451,4968.8746,4147.6787,4.5,31,42,A1664
97548,4101.2698,4968.4503,4144.7266,3.5,31,42,A1664
97549,4101.5284,4968.1113,4142.3648,8.055555,31,42,A1664
97566,4106.7969,4961.0656,4092.8402,1,32,42,A1664
97567,4107.1025,4960.6391,4089.8865,1,32,42,A1664
97568,4107.4079,4960.2121,4086.9327,1.533333,32,42,A1664
97569,4107.7135,4959.7855,4083.979,5.8,32,42,A1664
