ID,BHID,X,Y,Z,CODE,ZONE,VALUE,CAPVAL1,CAPPED1,CAPVAL2,CAPPED2,CAPVAL3,CAPPED3,CAPVAL4,CAPPED4,CAPVAL5,CAPPED5,CAPVAL6,CAPPED6,AvgSin,PROP_12,Num_Data
 363536,A561        ,   3801.22,   4776.24,   4162.16,      32, 41.0,   12.33333,   12.33333,    0,   12.33333,    0,   12.33333,    0,   12.33333,    0,   12.33333,    0,   12.33333,    0,   25.2640,    .952,   21
 363537,A561        ,   3800.25,   4777.22,   4159.50,      32, 41.0,   17.83333,   17.83333,    0,   17.83333,    0,   17.83333,    0,   17.83333,    0,   17.83333,    0,   17.83333,    0,   25.1164,    .840,   21
 363538,A561        ,   3799.27,   4778.21,   4156.84,      32, 41.0,    7.53333,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,   26.4863,    .700,   21
 363539,A561        ,   3798.29,   4779.20,   4154.18,      32, 41.0,    7.00000,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,   29.9886,    .583,   21
 363540,A561        ,   3797.31,   4780.18,   4151.53,      32, 41.0,   16.00000,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   34.9648,    .525,   21
 363541,A561        ,   3796.33,   4781.17,   4148.87,      32, 41.0,   39.50000,   39.50000,    0,   39.50000,    0,   39.50000,    0,   39.50000,    0,   39.50000,    0,   39.50000,    0,   34.0109,    .477,   21
 363542,A561        ,   3795.34,   4782.16,   4146.21,      32, 41.0,   77.90000,   77.90000,    0,   77.90000,    0,   77.90000,    0,   77.90000,    0,   77.90000,    0,   77.90000,    0,   33.8167,    .438,   21
 363543,A561        ,   3794.35,   4783.14,   4143.56,      32, 41.0,   49.05000,   49.05000,    0,   49.05000,    0,   49.05000,    0,   49.05000,    0,   49.05000,    0,   49.05000,    0,   33.4174,    .396,   21
 363544,A561        ,   3793.36,   4784.13,   4140.90,      32, 41.0,   27.13333,   27.13333,    0,   27.13333,    0,   27.13333,    0,   27.13333,    0,   27.13333,    0,   27.13333,    0,   32.3817,    .396,   21
 363545,A561        ,   3792.37,   4785.11,   4138.25,      32, 41.0,   12.53333,   12.53333,    0,   12.53333,    0,   12.53333,    0,   12.53333,    0,   12.53333,    0,   12.53333,    0,   31.7944,    .375,   21
 363546,A561        ,   3791.37,   4786.10,   4135.60,      32, 41.0,    9.70000,    9.70000,    0,    9.70000,    0,    9.70000,    0,    9.70000,    0,    9.70000,    0,    9.70000,    0,   31.7944,    .375,   21
 363547,A561        ,   3790.37,   4787.09,   4132.95,      32, 41.0,   15.70000,   15.70000,    0,   15.70000,    0,   15.70000,    0,   15.70000,    0,   15.70000,    0,   15.70000,    0,   26.3648,    .368,   21
 363548,A561        ,   3789.36,   4788.08,   4130.30,      32, 41.0,   17.75000,   17.75000,    0,   17.75000,    0,   17.75000,    0,   17.75000,    0,   17.75000,    0,   17.75000,    0,   24.3231,   1.000,   21
 363549,A561        ,   3788.34,   4789.07,   4127.66,      32, 41.0,    7.53333,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,    7.53333,    0,   24.4183,    .875,   21
 363550,A561        ,   3787.31,   4790.08,   4125.03,      32, 41.0,    5.06667,    5.06667,    0,    5.06667,    0,    5.06667,    0,    5.06667,    0,    5.06667,    0,    5.06667,    0,   23.6064,    .840,   21
 363551,A561        ,   3786.26,   4791.09,   4122.41,      32, 41.0,    4.40000,    4.40000,    0,    4.40000,    0,    4.40000,    0,    4.40000,    0,    4.40000,    0,    4.40000,    0,   23.7831,    .808,   21
 363552,A561        ,   3785.21,   4792.11,   4119.79,      32, 41.0,    9.18333,    9.18333,    0,    9.18333,    0,    9.18333,    0,    9.18333,    0,    9.18333,    0,    9.18333,    0,   23.4859,    .778,   21
 363553,A561        ,   3784.22,   4793.07,   4117.33,      32, 41.0,   10.00000,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   22.9437,    .778,   21
 363554,A561        ,   3783.21,   4794.04,   4114.87,      31, 41.0,   11.40000,   11.40000,    0,   11.40000,    0,   11.40000,    0,   11.40000,    0,   11.40000,    0,   11.40000,    0,   18.4226,    .389,   21
 363555,A561        ,   3782.15,   4795.06,   4112.26,      31, 41.0,   20.25000,   20.25000,    0,   20.25000,    0,   20.25000,    0,   20.25000,    0,   20.25000,    0,   20.25000,    0,   18.3277,    .389,   21
 363556,A561        ,   3781.08,   4796.08,   4109.65,      31, 41.0,   15.50000,   15.50000,    0,   15.50000,    0,   15.50000,    0,   15.50000,    0,   15.50000,    0,   15.50000,    0,   16.5615,    .389,   21
 363557,A561        ,   3780.01,   4797.11,   4107.04,      31, 41.0,   13.75000,   13.75000,    0,   13.75000,    0,   13.75000,    0,   13.75000,    0,   13.75000,    0,   13.75000,    0,   14.2488,    .412,   21
 363558,A561        ,   3778.94,   4798.14,   4104.43,      31, 41.0,    8.85000,    8.85000,    0,    8.85000,    0,    8.85000,    0,    8.85000,    0,    8.85000,    0,    8.85000,    0,   12.4393,    .420,   21
 363559,A561        ,   3777.86,   4799.17,   4101.83,      31, 41.0,    1.90000,    1.90000,    0,    1.90000,    0,    1.90000,    0,    1.90000,    0,    1.90000,    0,    1.90000,    0,   12.3044,    .447,   21
 363560,A561        ,   3776.78,   4800.20,   4099.23,      31, 41.0,    1.55000,    1.55000,    0,    1.55000,    0,    1.55000,    0,    1.55000,    0,    1.55000,    0,    1.55000,    0,   11.8212,    .477,   21
 363561,A561        ,   3775.70,   4801.23,   4096.63,      31, 41.0,    5.85000,    5.85000,    0,    5.85000,    0,    5.85000,    0,    5.85000,    0,    5.85000,    0,    5.85000,    0,   11.6726,    .525,   21
 363562,A561        ,   3774.61,   4802.27,   4094.03,      31, 41.0,   10.76667,   10.76667,    0,   10.76667,    0,   10.76667,    0,   10.76667,    0,   10.76667,    0,   10.76667,    0,   11.6726,    .568,   21
 363563,A561        ,   3773.52,   4803.31,   4091.44,      31, 41.0,   17.46667,   17.46667,    0,   17.46667,    0,   17.46667,    0,   17.46667,    0,   17.46667,    0,   17.46667,    0,   11.3420,    .600,   21
 363564,A561        ,   3772.38,   4804.40,   4088.71,      31, 41.0,   16.42424,   16.42424,    0,   16.42424,    0,   16.42424,    0,   16.42424,    0,   16.42424,    0,   16.42424,    0,   11.3420,    .677,   21
 363830,A566        ,   4223.82,   4920.73,   4145.50,      31, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,   31.4080,    .421,   21
 363831,A566        ,   4224.91,   4919.64,   4142.93,      31, 42.0,    1.86667,    1.86667,    0,    1.86667,    0,    1.86667,    0,    1.86667,    0,    1.86667,    0,    1.86667,    0,   31.4080,    .400,   21
 364102,A572        ,   3997.13,   4895.67,   4138.74,      31, 42.0,   10.94805,   10.94805,    0,   10.94805,    0,   10.94805,    0,   10.94805,    0,   10.94805,    0,   10.94805,    0,   20.2562,    .700,   21
 364111,A572        ,   4003.80,   4887.92,   4115.22,      31, 42.0,   15.00000,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   13.5347,    .263,   21
 367144,A605        ,   4178.40,   5105.57,   4169.23,      32, 42.0,    7.20000,    7.20000,    0,    7.20000,    0,    7.20000,    0,    7.20000,    0,    7.20000,    0,    7.20000,    0,    6.0883,    .783,   21
 367145,A605        ,   4179.63,   5104.33,   4166.79,      32, 42.0,   13.16667,   13.16667,    0,   13.16667,    0,   13.16667,    0,   13.16667,    0,   13.16667,    0,   13.16667,    0,    6.0883,    .750,   21
 367146,A605        ,   4180.72,   5103.25,   4164.63,      32, 42.0,   14.00000,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,    6.0883,    .760,   21
 367148,A605        ,   4182.73,   5101.23,   4160.64,      32, 42.0,   16.12432,   16.12432,    0,   16.12432,    0,   16.12432,    0,   16.12432,    0,   16.12432,    0,   16.12432,    0,    6.0883,    .778,   21
 367152,A605        ,   4188.34,   5095.63,   4149.53,      32, 42.0,   11.36667,   11.36667,    0,   11.36667,    0,   11.36667,    0,   11.36667,    0,   11.36667,    0,   11.36667,    0,    6.0984,    .583,   21
 367153,A605        ,   4189.58,   5094.39,   4147.09,      32, 42.0,    6.00000,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    5.9056,    .583,   21
 367154,A605        ,   4190.81,   5093.16,   4144.65,      32, 42.0,    3.81667,    3.81667,    0,    3.81667,    0,    3.81667,    0,    3.81667,    0,    3.81667,    0,    3.81667,    0,    5.2143,    .600,   21
 367155,A605        ,   4192.04,   5091.92,   4142.21,      32, 42.0,    9.25000,    9.25000,    0,    9.25000,    0,    9.25000,    0,    9.25000,    0,    9.25000,    0,    9.25000,    0,    6.2952,    .656,   21
 367156,A605        ,   4193.28,   5090.69,   4139.77,      32, 42.0,   15.00000,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,    5.9405,    .677,   21
 367157,A605        ,   4194.66,   5089.31,   4137.05,      32, 42.0,   14.85405,   14.85405,    0,   14.85405,    0,   14.85405,    0,   14.85405,    0,   14.85405,    0,   14.85405,    0,    5.9405,    .724,   21
 367158,A605        ,   4196.33,   5087.64,   4133.76,      32, 42.0,    5.50000,    5.50000,    0,    5.50000,    0,    5.50000,    0,    5.50000,    0,    5.50000,    0,    5.50000,    0,    6.3830,    .808,   21
 367159,A605        ,   4197.85,   5086.12,   4130.75,      32, 42.0,    8.20000,    8.20000,    0,    8.20000,    0,    8.20000,    0,    8.20000,    0,    8.20000,    0,    8.20000,    0,    6.3830,    .778,   21
 367160,A605        ,   4199.09,   5084.88,   4128.31,      32, 42.0,   12.86667,   12.86667,    0,   12.86667,    0,   12.86667,    0,   12.86667,    0,   12.86667,    0,   12.86667,    0,    6.3830,    .750,   21
 367161,A605        ,   4200.32,   5083.64,   4125.88,      32, 42.0,   17.07333,   17.07333,    0,   17.07333,    0,   17.07333,    0,   17.07333,    0,   17.07333,    0,   17.07333,    0,    6.8441,    .724,   21
 367162,A605        ,   4201.77,   5082.20,   4123.03,      32, 42.0,    9.80000,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,    7.3124,    .724,   21
 367163,A605        ,   4203.29,   5080.67,   4120.03,      31, 42.0,     .50000,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,    9.1464,    .323,   21
 367174,A605        ,   4216.35,   5067.62,   4094.38,      31, 42.0,     .50000,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,    5.4405,    .356,   21
 367176,A605        ,   4219.15,   5064.81,   4088.89,      32, 42.0,     .55172,     .55172,    0,     .55172,    0,     .55172,    0,     .55172,    0,     .55172,    0,     .55172,    0,   11.4081,    .724,   21
 367178,A605        ,   4221.58,   5062.38,   4084.13,      32, 42.0,    1.91667,    1.91667,    0,    1.91667,    0,    1.91667,    0,    1.91667,    0,    1.91667,    0,    1.91667,    0,   11.3926,    .636,   21
 367179,A605        ,   4222.50,   5061.47,   4082.34,      32, 42.0,   52.00000,   36.09193,    1,   42.29523,    1,   48.49853,    1,   52.00000,    0,   52.00000,    0,   52.00000,    0,   11.2787,    .618,   21
 367189,A605        ,   4234.17,   5049.79,   4059.55,      32, 42.0,   11.75000,   11.75000,    0,   11.75000,    0,   11.75000,    0,   11.75000,    0,   11.75000,    0,   11.75000,    0,    7.0192,    .677,   21
 367190,A605        ,   4235.49,   5048.48,   4056.98,      32, 42.0,    8.91045,    8.91045,    0,    8.91045,    0,    8.91045,    0,    8.91045,    0,    8.91045,    0,    8.91045,    0,    5.5986,    .700,   21
 367640,A610        ,   4183.56,   5101.40,   4072.94,      31, 42.0,    6.23333,    6.23333,    0,    6.23333,    0,    6.23333,    0,    6.23333,    0,    6.23333,    0,    6.23333,    0,    7.3867,    .222,   21
 367641,A610        ,   4184.79,   5100.18,   4070.48,      31, 42.0,   10.46667,   10.46667,    0,   10.46667,    0,   10.46667,    0,   10.46667,    0,   10.46667,    0,   10.46667,    0,    7.4565,    .246,   21
 367642,A610        ,   4186.01,   5098.96,   4068.03,      31, 42.0,   32.66667,   22.73582,    1,   26.64354,    1,   30.55126,    1,   32.66667,    0,   32.66667,    0,   32.66667,    0,    7.1049,    .281,   21
 367643,A610        ,   4187.23,   5097.73,   4065.58,      31, 42.0,   10.00000,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,    6.7907,    .321,   21
 367644,A610        ,   4188.43,   5096.53,   4063.17,      31, 42.0,    6.86207,    6.86207,    0,    6.86207,    0,    6.86207,    0,    6.86207,    0,    6.86207,    0,    6.86207,    0,    6.8288,    .367,   21
 367652,A610        ,   4197.72,   5087.24,   4044.47,      32, 42.0,    9.80000,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,    9.80000,    0,   14.4203,   1.000,   21
 367653,A610        ,   4198.94,   5086.03,   4042.02,      32, 42.0,   12.13333,   12.13333,    0,   12.13333,    0,   12.13333,    0,   12.13333,    0,   12.13333,    0,   12.13333,    0,   16.5238,    .913,   21
 367654,A610        ,   4200.16,   5084.81,   4039.56,      32, 42.0,   11.20000,   11.20000,    0,   11.20000,    0,   11.20000,    0,   11.20000,    0,   11.20000,    0,   11.20000,    0,   16.4683,    .875,   21
 367655,A610        ,   4201.25,   5083.71,   4037.35,      32, 42.0,   14.27917,   14.27917,    0,   14.27917,    0,   14.27917,    0,   14.27917,    0,   14.27917,    0,   14.27917,    0,   16.4683,    .875,   21
 367730,A612        ,   4214.75,   5140.61,   4132.57,      31, 42.0,    6.00000,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,    6.00000,    0,   14.1876,   1.000,   21
 368059,A616        ,   4085.22,   4987.16,   4185.77,      31, 42.0,    8.00000,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    8.00000,    0,    7.3160,    .333,   21
 368060,A616        ,   4086.86,   4985.51,   4182.90,      31, 42.0,    7.09091,    7.09091,    0,    7.09091,    0,    7.09091,    0,    7.09091,    0,    7.09091,    0,    7.09091,    0,    7.3160,    .310,   21
 368067,A616        ,   4096.08,   4976.30,   4166.81,      32, 42.0,   10.00000,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   30.6403,    .106,   21
 368068,A616        ,   4097.41,   4974.96,   4164.48,      32, 42.0,    5.00000,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,   29.4057,    .143,   21
 368069,A616        ,   4098.75,   4973.63,   4162.15,      32, 42.0,    5.00000,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,   29.4057,    .132,   21
 368070,A616        ,   4100.08,   4972.29,   4159.82,      32, 42.0,    7.00000,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,    7.00000,    0,   29.4057,    .125,   21
 368071,A616        ,   4101.42,   4970.96,   4157.48,      32, 42.0,    5.79333,    5.79333,    0,    5.79333,    0,    5.79333,    0,    5.79333,    0,    5.79333,    0,    5.79333,    0,   30.2009,    .100,   21
 368072,A616        ,   4103.06,   4969.31,   4154.61,      32, 42.0,    3.06818,    3.06818,    0,    3.06818,    0,    3.06818,    0,    3.06818,    0,    3.06818,    0,    3.06818,    0,   31.0342,    .090,   21
 368073,A616        ,   4104.71,   4967.67,   4151.73,      31, 42.0,    2.00000,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    9.9920,    .808,   21
 368074,A616        ,   4106.04,   4966.33,   4149.40,      31, 42.0,    5.73333,    5.73333,    0,    5.73333,    0,    5.73333,    0,    5.73333,    0,    5.73333,    0,    5.73333,    0,    9.9920,    .750,   21
 368075,A616        ,   4107.38,   4965.00,   4147.07,      31, 42.0,   10.93333,   10.93333,    0,   10.93333,    0,   10.93333,    0,   10.93333,    0,   10.93333,    0,   10.93333,    0,    9.9920,    .700,   21
 368076,A616        ,   4108.71,   4963.66,   4144.74,      31, 42.0,    8.73333,    8.73333,    0,    8.73333,    0,    8.73333,    0,    8.73333,    0,    8.73333,    0,    8.73333,    0,    9.9920,    .700,   21
 368077,A616        ,   4110.05,   4962.33,   4142.41,      31, 42.0,    7.33333,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,    7.33333,    0,    9.9920,    .677,   21
 368078,A616        ,   4111.67,   4960.70,   4139.57,      31, 42.0,    9.23256,    9.23256,    0,    9.23256,    0,    9.23256,    0,    9.23256,    0,    9.23256,    0,    9.23256,    0,    9.9920,    .677,   21
 368081,A616        ,   4116.46,   4955.92,   4131.22,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,   22.2016,    .188,   21
 368082,A616        ,   4117.79,   4954.58,   4128.89,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,   22.2016,    .184,   21
 368083,A616        ,   4119.04,   4953.34,   4126.71,      32, 42.0,    2.07692,    2.07692,    0,    2.07692,    0,    2.07692,    0,    2.07692,    0,    2.07692,    0,    2.07692,    0,   22.2016,    .182,   21
 368084,A616        ,   4120.28,   4952.09,   4124.53,      31, 42.0,   15.76667,   15.76667,    0,   15.76667,    0,   15.76667,    0,   15.76667,    0,   15.76667,    0,   15.76667,    0,    9.2993,   1.000,   21
 368085,A616        ,   4121.33,   4951.05,   4122.71,      31, 42.0,   15.00000,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,   15.00000,    0,    8.7969,    .583,   21
 368086,A616        ,   4122.57,   4949.80,   4120.53,      32, 42.0,    4.15128,    4.15128,    0,    4.15128,    0,    4.15128,    0,    4.15128,    0,    4.15128,    0,    4.15128,    0,   20.8107,    .455,   21
 368112,A616        ,   4157.13,   4915.25,   4060.19,      32, 42.0,   18.43333,   18.43333,    0,   18.43333,    0,   18.43333,    0,   18.43333,    0,   18.43333,    0,   18.43333,    0,   20.7832,    .368,   21
 368113,A616        ,   4158.46,   4913.91,   4057.85,      32, 42.0,    6.33333,    6.33333,    0,    6.33333,    0,    6.33333,    0,    6.33333,    0,    6.33333,    0,    6.33333,    0,   20.6964,    .370,   21
 368114,A616        ,   4159.80,   4912.58,   4055.52,      32, 42.0,    8.06667,    8.06667,    0,    8.06667,    0,    8.06667,    0,    8.06667,    0,    8.06667,    0,    8.06667,    0,   20.6964,    .377,   21
 368115,A616        ,   4160.80,   4911.58,   4053.77,      32, 42.0,   11.00000,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   11.00000,    0,   20.6964,    .412,   21
 368119,A616        ,   4165.58,   4906.79,   4045.42,      32, 42.0,   10.66667,   10.66667,    0,   10.66667,    0,   10.66667,    0,   10.66667,    0,   10.66667,    0,   10.66667,    0,   21.2083,    .512,   21
 368120,A616        ,   4166.92,   4905.46,   4043.09,      32, 42.0,   16.80000,   16.80000,    0,   16.80000,    0,   16.80000,    0,   16.80000,    0,   16.80000,    0,   16.80000,    0,   20.4840,    .568,   21
 368121,A616        ,   4168.34,   4904.03,   4040.60,      32, 42.0,    4.38235,    4.38235,    0,    4.38235,    0,    4.38235,    0,    4.38235,    0,    4.38235,    0,    4.38235,    0,   20.4840,    .568,   21
 368172,A617        ,   4030.41,   4971.16,   4168.88,      31, 42.0,   12.36000,   12.36000,    0,   12.36000,    0,   12.36000,    0,   12.36000,    0,   12.36000,    0,   12.36000,    0,    9.6218,    .438,   21
 368173,A617        ,   4031.67,   4969.90,   4166.47,      31, 42.0,   14.28000,   14.28000,    0,   14.28000,    0,   14.28000,    0,   14.28000,    0,   14.28000,    0,   14.28000,    0,    9.6218,    .429,   21
 368174,A617        ,   4033.22,   4968.35,   4163.50,      31, 42.0,    8.24256,    8.24256,    0,    8.24256,    0,    8.24256,    0,    8.24256,    0,    8.24256,    0,    8.24256,    0,    6.5411,   1.000,   21
 368177,A617        ,   4037.55,   4964.02,   4155.22,      31, 42.0,    9.11333,    9.11333,    0,    9.11333,    0,    9.11333,    0,    9.11333,    0,    9.11333,    0,    9.11333,    0,    8.5855,    .808,   21
 368178,A617        ,   4038.81,   4962.75,   4152.81,      31, 42.0,    7.11000,    7.11000,    0,    7.11000,    0,    7.11000,    0,    7.11000,    0,    7.11000,    0,    7.11000,    0,    9.0379,    .778,   21
 368179,A617        ,   4040.10,   4961.47,   4150.36,      31, 42.0,    7.89320,    7.89320,    0,    7.89320,    0,    7.89320,    0,    7.89320,    0,    7.89320,    0,    7.89320,    0,    9.4998,    .750,   21
 368480,A621        ,   4232.04,   5125.02,   4199.69,      32, 42.0,   28.00000,   19.55289,    1,   22.91354,    1,   26.27419,    1,   28.00000,    0,   28.00000,    0,   28.00000,    0,    6.1103,    .326,   21
 368481,A621        ,   4232.92,   5124.14,   4197.52,      32, 42.0,   12.00000,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,   12.00000,    0,    5.2155,    .340,   21
 368482,A621        ,   4233.98,   5123.09,   4194.91,      32, 42.0,   14.00000,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,    4.7814,    .353,   21
 368483,A621        ,   4235.04,   5122.03,   4192.31,      32, 42.0,   16.00000,   15.06273,    1,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,   16.00000,    0,    4.7071,    .382,   21
 368484,A621        ,   4236.10,   5120.97,   4189.72,      32, 42.0,   10.00000,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,   10.00000,    0,    4.6681,    .356,   21
 368485,A621        ,   4237.16,   5119.91,   4187.12,      32, 42.0,   13.00000,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,   13.00000,    0,    4.6681,    .344,   21
 368486,A621        ,   4238.23,   5118.84,   4184.53,      32, 42.0,    8.51667,    8.51667,    0,    8.51667,    0,    8.51667,    0,    8.51667,    0,    8.51667,    0,    8.51667,    0,    4.6681,    .323,   21
 368487,A621        ,   4239.30,   5117.77,   4181.94,      32, 42.0,    8.93333,    8.93333,    0,    8.93333,    0,    8.93333,    0,    8.93333,    0,    8.93333,    0,    8.93333,    0,    4.6681,    .313,   21
 368488,A621        ,   4240.37,   5116.70,   4179.35,      32, 42.0,   16.86667,   14.83416,    1,   16.86667,    0,   16.86667,    0,   16.86667,    0,   16.86667,    0,   16.86667,    0,    4.6357,    .309,   21
 368489,A621        ,   4241.44,   5115.62,   4176.76,      32, 42.0,   16.01667,   14.83416,    1,   16.01667,    0,   16.01667,    0,   16.01667,    0,   16.01667,    0,   16.01667,    0,    4.6357,    .300,   21
 368490,A621        ,   4242.38,   5114.69,   4174.52,      32, 42.0,   12.86364,   12.86364,    0,   12.86364,    0,   12.86364,    0,   12.86364,    0,   12.86364,    0,   12.86364,    0,    6.3733,    .619,   21
 368492,A621        ,   4244.83,   5112.24,   4168.67,      32, 42.0,    6.60000,    6.60000,    0,    6.60000,    0,    6.60000,    0,    6.60000,    0,    6.60000,    0,    6.60000,    0,    4.5776,    .269,   21
 368493,A621        ,   4245.91,   5111.15,   4166.09,      32, 42.0,    2.66667,    2.66667,    0,    2.66667,    0,    2.66667,    0,    2.66667,    0,    2.66667,    0,    2.66667,    0,    5.9014,    .667,   21
 368494,A621        ,   4246.90,   5110.17,   4163.75,      32, 42.0,    5.02041,    5.02041,    0,    5.02041,    0,    5.02041,    0,    5.02041,    0,    5.02041,    0,    5.02041,    0,    5.4990,    .636,   21
 368508,A621        ,   4261.84,   5095.23,   4129.23,      32, 42.0,   14.00000,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,   14.00000,    0,    4.6130,    .607,   21
 368509,A621        ,   4263.15,   5093.92,   4126.26,      32, 42.0,    7.65000,    7.65000,    0,    7.65000,    0,    7.65000,    0,    7.65000,    0,    7.65000,    0,    7.65000,    0,    4.5685,    .593,   21
 368511,A621        ,   4265.60,   5091.47,   4120.76,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    5.0082,    .552,   21
 368513,A621        ,   4267.61,   5089.46,   4116.29,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    5.0105,    .471,   21
 368514,A621        ,   4268.75,   5088.32,   4113.75,      32, 42.0,    3.00000,    3.00000,    0,    3.00000,    0,    3.00000,    0,    3.00000,    0,    3.00000,    0,    3.00000,    0,    4.6800,    .485,   21
 368515,A621        ,   4269.89,   5087.18,   4111.23,      32, 42.0,    5.00000,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.00000,    0,    5.0564,    .457,   21
 368516,A621        ,   4271.26,   5085.80,   4108.20,      32, 42.0,   20.78572,   17.32091,    1,   20.29795,    1,   20.78572,    0,   20.78572,    0,   20.78572,    0,   20.78572,    0,    5.4128,    .457,   21
 368520,A621        ,   4275.91,   5081.16,   4098.04,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    6.2798,    .515,   21
 368521,A621        ,   4277.07,   5080.00,   4095.52,      32, 42.0,    1.00000,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    1.00000,    0,    6.4418,    .533,   21
 368522,A621        ,   4278.23,   5078.84,   4093.01,      32, 42.0,     .50000,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,     .50000,    0,    7.2706,    .577,   21
 368523,A621        ,   4279.39,   5077.67,   4090.50,      32, 42.0,     .89167,     .89167,    0,     .89167,    0,     .89167,    0,     .89167,    0,     .89167,    0,     .89167,    0,    8.3499,    .682,   21
 368524,A621        ,   4280.56,   5076.51,   4088.00,      32, 42.0,     .82500,     .82500,    0,     .82500,    0,     .82500,    0,     .82500,    0,     .82500,    0,     .82500,    0,    4.9609,    .111,   21
 368525,A621        ,   4281.61,   5075.46,   4085.74,      32, 42.0,    2.00000,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    2.00000,    0,    4.9609,    .109,   21
 368782,A624        ,   4028.64,   4900.80,   4198.49,      32, 42.0,   43.80000,   43.80000,    0,   43.80000,    0,   43.80000,    0,   43.80000,    0,   43.80000,    0,   43.80000,    0,   28.5337,    .525,   21
 368786,A624        ,   4033.61,   4895.65,   4188.56,      32, 42.0,   14.13333,   14.13333,    0,   14.13333,    0,   14.13333,    0,   14.13333,    0,   14.13333,    0,   14.13333,    0,   28.1215,    .420,   21
 368787,A624        ,   4034.83,   4894.39,   4186.12,      32, 42.0,  100.66670,   89.98885,    1,  100.66670,    0,  100.66670,    0,  100.66670,    0,  100.66670,    0,  100.66670,    0,   28.1215,    .412,   21
