mid_x,mid_y,mid_z,Ag_ppm_BESTEL,NBKRT,AG_SUBZONAS,HOLEID,x_rot,y_rot,z_rot,CAP1_P,CPD1_P,CAP2_P,CPD2_P,CAP3_P,CPD3_P,CAP4_P,CPD4_P,CAP5_P,CPD5_P,CAP6_P,CPD6_P,AVG_SN_P,AVG_CN_P,PROP_SN_P,PROP_CN_P,EVAL_P,NCOMP_P,NXPAN_P
3222.0,4277.0,4016.0,14.0,32,41,A3032,0.0,0.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
4092.0,4725.0,4176.0,5.0,31,42,A3041,0.0,0.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
4123.0,4755.0,4147.0,19.0,31,42,A3042,0.0,0.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,0,0,0,0,0,0,0
4122.0,4754.0,4144.0,12.0,31,42,A3042,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
4121.0,4754.0,4142.0,13.0,31,42,A3042,0.0,0.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
4110.0,4743.0,4167.0,25.0,31,42,A3043,0.0,0.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,0,0,0,0,0,0,0
4109.0,4741.0,4164.0,22.0,31,42,A3043,0.0,0.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,0,0,0,0,0,0,0
4201.0,4834.0,4169.0,10.0,32,42,A3045,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
4200.0,4833.0,4167.0,8.0,32,42,A3045,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4199.0,4832.0,4164.0,13.0,32,42,A3045,0.0,0.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
4330.0,5007.0,4146.0,8.0,32,42,A3050,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4327.0,5004.0,4139.0,9.0,31,42,A3050,0.0,0.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
4326.0,5003.0,4136.0,7.0,32,42,A3050,0.0,0.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
4317.0,4990.0,4111.0,30.0,31,42,A3050,0.0,0.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,0,0,0,0,0,0,0
4316.0,4989.0,4109.0,36.0,31,42,A3050,0.0,0.0,0,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,36.0,0,0,0,0,0,0,0,0
4315.0,4988.0,4106.0,20.0,31,42,A3050,0.0,0.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0,0,0,0,0,0,0
4289.0,5029.0,4102.0,84.0,32,42,A3051,0.0,0.0,0,84.0,0,84.0,0,84.0,0,84.0,0,84.0,0,84.0,0,0,0,0,0,0,0,0
4289.0,5028.0,4099.0,90.0,32,42,A3051,0.0,0.0,0,90.0,0,90.0,0,90.0,0,90.0,0,90.0,0,90.0,0,0,0,0,0,0,0,0
4288.0,5027.0,4096.0,31.0,32,42,A3051,0.0,0.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0,0,0,0,0,0,0
4287.0,5027.0,4093.0,9.0,32,42,A3051,0.0,0.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,9.0,0,0,0,0,0,0,0,0
4287.0,5026.0,4090.0,13.0,32,42,A3051,0.0,0.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,13.0,0,0,0,0,0,0,0,0
4276.0,5017.0,4044.0,24.0,32,42,A3051,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
4276.0,5016.0,4042.0,40.0,32,42,A3051,0.0,0.0,0,40.0,0,40.0,0,40.0,0,40.0,0,40.0,0,40.0,0,0,0,0,0,0,0,0
4275.0,5016.0,4039.0,6.0,32,42,A3051,0.0,0.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0,0,0,0,0,0,0
4275.0,5015.0,4037.0,2.0,31,42,A3051,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4274.0,5014.0,4032.0,1.0,32,42,A3051,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4273.0,5014.0,4029.0,2.0,32,42,A3051,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4272.0,5013.0,4027.0,1.0,31,42,A3051,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4272.0,5013.0,4024.0,1.0,31,42,A3051,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4271.0,5012.0,4021.0,5.0,31,42,A3051,0.0,0.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
4316.0,5019.0,4153.0,29.0,32,42,A3052,0.0,0.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0,0,0,0,0,0,0
4315.0,5018.0,4148.0,2.0,32,42,A3052,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4314.0,5017.0,4145.0,1.0,32,42,A3052,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4314.0,5017.0,4142.0,4.0,32,42,A3052,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
4313.0,5016.0,4139.0,15.0,32,42,A3052,0.0,0.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
4312.0,5016.0,4137.0,32.0,32,42,A3052,0.0,0.0,0,32.0,0,32.0,0,32.0,0,32.0,0,32.0,0,32.0,0,0,0,0,0,0,0,0
4301.0,5005.0,4082.0,5.0,32,42,A3052,0.0,0.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
4288.0,4993.0,4025.0,30.0,31,42,A3052,0.0,0.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,0,0,0,0,0,0,0
4283.0,4986.0,4166.0,23.0,32,42,A3053,0.0,0.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0,0,0,0,0,0,0
4282.0,4986.0,4163.0,34.0,32,42,A3053,0.0,0.0,0,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,34.0,0,0,0,0,0,0,0,0
4282.0,4985.0,4160.0,42.0,32,42,A3053,0.0,0.0,0,42.0,0,42.0,0,42.0,0,42.0,0,42.0,0,42.0,0,0,0,0,0,0,0,0
4281.0,4985.0,4158.0,43.0,32,42,A3053,0.0,0.0,0,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,43.0,0,0,0,0,0,0,0,0
4281.0,4984.0,4156.0,10.0,32,42,A3053,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
4281.0,4984.0,4153.0,26.0,32,42,A3053,0.0,0.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
4280.0,4984.0,4151.0,16.0,32,42,A3053,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
4280.0,4983.0,4148.0,17.0,32,42,A3053,0.0,0.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,17.0,0,0,0,0,0,0,0,0
4279.0,4982.0,4143.0,15.0,32,42,A3053,0.0,0.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
4278.0,4982.0,4140.0,18.0,32,42,A3053,0.0,0.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
4276.0,4980.0,4129.0,5.0,32,42,A3053,0.0,0.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
4274.0,4978.0,4118.0,133.0,32,42,A3053,0.0,0.0,0,133.0,0,133.0,0,133.0,0,133.0,0,133.0,0,133.0,0,0,0,0,0,0,0,0
4273.0,4977.0,4116.0,68.0,32,42,A3053,0.0,0.0,0,68.0,0,68.0,0,68.0,0,68.0,0,68.0,0,68.0,0,0,0,0,0,0,0,0
4273.0,4977.0,4113.0,38.0,32,42,A3053,0.0,0.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,0,0,0,0,0,0,0
4272.0,4976.0,4111.0,18.0,32,42,A3053,0.0,0.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
4272.0,4976.0,4108.0,12.0,32,42,A3053,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
4271.0,4975.0,4105.0,22.0,32,42,A3053,0.0,0.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,0,0,0,0,0,0,0
4269.0,4973.0,4093.0,35.0,32,42,A3053,0.0,0.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,0,0,0,0,0,0,0
4269.0,4973.0,4090.0,35.0,32,42,A3053,0.0,0.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,35.0,0,0,0,0,0,0,0,0
4268.0,4972.0,4087.0,23.0,32,42,A3053,0.0,0.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0,0,0,0,0,0,0
4268.0,4972.0,4084.0,39.0,32,42,A3053,0.0,0.0,0,39.0,0,39.0,0,39.0,0,39.0,0,39.0,0,39.0,0,0,0,0,0,0,0,0
4267.0,4971.0,4081.0,12.0,32,42,A3053,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
4266.0,4970.0,4078.0,7.0,32,42,A3053,0.0,0.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
4266.0,4970.0,4075.0,32.0,32,42,A3053,0.0,0.0,0,32.0,0,32.0,0,32.0,0,32.0,0,32.0,0,32.0,0,0,0,0,0,0,0,0
4265.0,4969.0,4073.0,46.0,32,42,A3053,0.0,0.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,0,0,0,0,0,0,0
4265.0,4969.0,4070.0,25.0,32,42,A3053,0.0,0.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,0,0,0,0,0,0,0
4264.0,4968.0,4067.0,37.0,32,42,A3053,0.0,0.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,0,0,0,0,0,0,0
4264.0,4968.0,4064.0,24.0,32,42,A3053,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
4242.0,4910.0,4176.0,30.0,31,42,A3055,0.0,0.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,0,0,0,0,0,0,0
4241.0,4909.0,4174.0,24.0,31,42,A3055,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
4240.0,4908.0,4171.0,126.0,31,42,A3055,0.0,0.0,0,126.0,0,126.0,0,126.0,0,126.0,0,126.0,0,126.0,0,0,0,0,0,0,0,0
4239.0,4907.0,4169.0,63.0,31,42,A3055,0.0,0.0,0,63.0,0,63.0,0,63.0,0,63.0,0,63.0,0,63.0,0,0,0,0,0,0,0,0
4191.0,4859.0,4147.0,11.0,32,42,A3056,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
4190.0,4858.0,4145.0,21.0,32,42,A3056,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
4189.0,4857.0,4142.0,18.0,32,42,A3056,0.0,0.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,18.0,0,0,0,0,0,0,0,0
4188.0,4856.0,4139.0,29.0,32,42,A3056,0.0,0.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0,0,0,0,0,0,0
4187.0,4855.0,4137.0,31.0,32,42,A3056,0.0,0.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0,0,0,0,0,0,0
4186.0,4854.0,4135.0,8.0,32,42,A3056,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4185.0,4853.0,4133.0,20.0,32,42,A3056,0.0,0.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,20.0,0,0,0,0,0,0,0,0
4184.0,4852.0,4130.0,4.0,32,42,A3056,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
4183.0,4851.0,4128.0,3.0,32,42,A3056,0.0,0.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
4182.0,4850.0,4125.0,8.0,32,42,A3056,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4181.0,4849.0,4122.0,82.0,32,42,A3056,0.0,0.0,0,82.0,0,82.0,0,82.0,0,82.0,0,82.0,0,82.0,0,0,0,0,0,0,0,0
4175.0,4844.0,4110.0,28.0,32,42,A3056,0.0,0.0,0,28.0,0,28.0,0,28.0,0,28.0,0,28.0,0,28.0,0,0,0,0,0,0,0,0
4174.0,4843.0,4108.0,38.0,32,42,A3056,0.0,0.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,0,0,0,0,0,0,0
3990.0,4764.0,4174.0,7.0,31,42,A3073,0.0,0.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
3958.0,4795.0,4102.0,3.0,31,42,A3073,0.0,0.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
3957.0,4796.0,4100.0,4.0,31,42,A3073,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3956.0,4797.0,4097.0,2.0,31,42,A3073,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
3955.0,4799.0,4094.0,4.0,31,42,A3073,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3954.0,4800.0,4092.0,5.0,31,42,A3073,0.0,0.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,0,0,0,0,0,0
3950.0,4803.0,4084.0,4.0,31,42,A3073,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
3948.0,4805.0,4079.0,30.0,31,42,A3073,0.0,0.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,30.0,0,0,0,0,0,0,0,0
3947.0,4806.0,4077.0,16.0,31,42,A3073,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3946.0,4807.0,4074.0,16.0,31,42,A3073,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
3945.0,4808.0,4072.0,26.0,31,42,A3073,0.0,0.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
4061.0,4800.0,4147.0,147.0,32,42,A3074,0.0,0.0,0,147.0,0,147.0,0,147.0,0,147.0,0,147.0,0,147.0,0,0,0,0,0,0,0,0
4060.0,4799.0,4144.0,16.0,32,42,A3074,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
4060.0,4799.0,4141.0,41.0,32,42,A3074,0.0,0.0,0,41.0,0,41.0,0,41.0,0,41.0,0,41.0,0,41.0,0,0,0,0,0,0,0,0
4050.0,4790.0,4094.0,26.0,32,42,A3074,0.0,0.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
4050.0,4789.0,4091.0,16.0,31,42,A3074,0.0,0.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,16.0,0,0,0,0,0,0,0,0
4049.0,4788.0,4088.0,27.0,32,42,A3074,0.0,0.0,0,27.0,0,27.0,0,27.0,0,27.0,0,27.0,0,27.0,0,0,0,0,0,0,0,0
4049.0,4788.0,4085.0,37.0,32,42,A3074,0.0,0.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,0,0,0,0,0,0,0
4048.0,4787.0,4082.0,26.0,32,42,A3074,0.0,0.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
4047.0,4787.0,4079.0,22.0,31,42,A3074,0.0,0.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,22.0,0,0,0,0,0,0,0,0
4047.0,4786.0,4077.0,21.0,31,42,A3074,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
4046.0,4785.0,4073.0,2.0,31,42,A3074,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4043.0,4783.0,4060.0,4.0,31,42,A3074,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
4041.0,4781.0,4050.0,7.0,31,42,A3074,0.0,0.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
4039.0,4779.0,4040.0,3.0,31,42,A3074,0.0,0.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,0,0,0,0,0,0,0
4039.0,4779.0,4037.0,7.0,32,42,A3074,0.0,0.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,7.0,0,0,0,0,0,0,0,0
4038.0,4778.0,4035.0,11.0,32,42,A3074,0.0,0.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,11.0,0,0,0,0,0,0,0,0
4038.0,4777.0,4032.0,10.0,31,42,A3074,0.0,0.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,10.0,0,0,0,0,0,0,0,0
4037.0,4777.0,4028.0,6.0,31,42,A3074,0.0,0.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,6.0,0,0,0,0,0,0,0,0
3226.0,4269.0,4200.0,1.0,31,41,A3099,-1196.6108988261417,5215.31967925366,4200,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
3864.0,4747.0,4080.0,49.0,32,42,A3105,0.0,0.0,0,49.0,0,49.0,0,49.0,0,49.0,0,49.0,0,49.0,0,0,0,0,0,0,0,0
3862.0,4749.0,4077.0,24.0,32,42,A3105,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
3861.0,4750.0,4074.0,23.0,32,42,A3105,0.0,0.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0,0,0,0,0,0,0
3859.0,4752.0,4072.0,29.0,32,42,A3105,0.0,0.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,29.0,0,0,0,0,0,0,0,0
3858.0,4753.0,4070.0,21.0,32,42,A3105,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3321.0,4406.0,4145.0,40.0,31,41,A3106,-1240.4941646132206,5376.155803877018,4145,40.0,0,40.0,0,40.0,0,40.0,0,40.0,0,40.0,0,0,0,0,0,0,0,0
3323.0,4410.0,4137.0,31.0,32,41,A3106,0.0,0.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0,0,0,0,0,0,0
3325.0,4412.0,4132.0,37.0,32,41,A3106,0.0,0.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,37.0,0,0,0,0,0,0,0,0
3327.0,4414.0,4127.0,21.0,32,41,A3106,0.0,0.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,21.0,0,0,0,0,0,0,0,0
3327.0,4415.0,4125.0,122.0,32,41,A3106,0.0,0.0,0,122.0,0,122.0,0,122.0,0,122.0,0,122.0,0,122.0,0,0,0,0,0,0,0,0
3330.0,4418.0,4117.0,12.0,32,41,A3106,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
3331.0,4419.0,4115.0,14.0,32,41,A3106,0.0,0.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
3337.0,4426.0,4097.0,24.0,32,41,A3106,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
3340.0,4431.0,4086.0,58.0,32,41,A3106,0.0,0.0,0,58.0,0,58.0,0,58.0,0,58.0,0,58.0,0,58.0,0,0,0,0,0,0,0,0
3341.0,4432.0,4083.0,19.0,32,41,A3106,0.0,0.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,0,0,0,0,0,0,0
3342.0,4433.0,4081.0,42.0,32,41,A3106,0.0,0.0,0,42.0,0,42.0,0,42.0,0,42.0,0,42.0,0,42.0,0,0,0,0,0,0,0,0
3344.0,4435.0,4076.0,112.0,32,41,A3106,0.0,0.0,0,112.0,0,112.0,0,112.0,0,112.0,0,112.0,0,112.0,0,0,0,0,0,0,0,0
3346.0,4439.0,4067.0,31.0,32,41,A3106,0.0,0.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,31.0,0,0,0,0,0,0,0,0
3347.0,4440.0,4065.0,46.0,32,41,A3106,0.0,0.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,46.0,0,0,0,0,0,0,0,0
3361.0,4381.0,4165.0,111.0,32,41,A3107,0.0,0.0,0,111.0,0,111.0,0,111.0,0,111.0,0,111.0,0,111.0,0,0,0,0,0,0,0,0
4072.0,4776.0,4158.0,14.0,32,42,A3108,0.0,0.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
4072.0,4776.0,4155.0,12.0,32,42,A3108,0.0,0.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,12.0,0,0,0,0,0,0,0,0
4072.0,4776.0,4153.0,8.0,32,42,A3108,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4072.0,4775.0,4150.0,1.0,32,42,A3108,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4071.0,4775.0,4147.0,2.0,31,42,A3108,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4071.0,4775.0,4145.0,1.0,31,42,A3108,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4071.0,4775.0,4142.0,2.0,31,42,A3108,0.0,0.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,2.0,0,0,0,0,0,0,0,0
4068.0,4772.0,4122.0,25.0,31,42,A3108,0.0,0.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,25.0,0,0,0,0,0,0,0,0
4068.0,4772.0,4118.0,19.0,31,42,A3108,0.0,0.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,19.0,0,0,0,0,0,0,0,0
3263.0,4320.0,4170.0,38.0,32,41,A3115,0.0,0.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,38.0,0,0,0,0,0,0,0,0
3266.0,4323.0,4136.0,63.0,32,41,A3115,0.0,0.0,0,63.0,0,63.0,0,63.0,0,63.0,0,63.0,0,63.0,0,0,0,0,0,0,0,0
3267.0,4324.0,4125.0,15.0,31,41,A3115,-1212.3890512005378,5282.080819954297,4125,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,15.0,0,0,0,0,0,0,0,0
3267.0,4324.0,4122.0,14.0,31,41,A3115,-1212.3890512005378,5282.080819954297,4122,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,14.0,0,0,0,0,0,0,0,0
3445.0,4567.0,4109.0,156.0,32,41,A3117,0.0,0.0,0,156.0,0,156.0,0,156.0,0,156.0,0,156.0,0,156.0,0,0,0,0,0,0,0,0
3445.0,4567.0,4106.0,136.0,32,41,A3117,0.0,0.0,0,136.0,0,136.0,0,136.0,0,136.0,0,136.0,0,136.0,0,0,0,0,0,0,0,0
3445.0,4567.0,4104.0,98.0,32,41,A3117,0.0,0.0,0,98.0,0,98.0,0,98.0,0,98.0,0,98.0,0,98.0,0,0,0,0,0,0,0,0
4190.0,4911.0,4144.0,4.0,32,42,A3128,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
4189.0,4911.0,4141.0,1.0,32,42,A3128,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4189.0,4912.0,4138.0,0.0,32,42,A3128,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
4188.0,4913.0,4135.0,8.0,32,42,A3128,0.0,0.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,8.0,0,0,0,0,0,0,0,0
4177.0,4926.0,4045.0,26.0,32,42,A3128,0.0,0.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,26.0,0,0,0,0,0,0,0,0
4177.0,4927.0,4043.0,23.0,32,42,A3128,0.0,0.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,23.0,0,0,0,0,0,0,0,0
4176.0,4927.0,4040.0,4.0,32,42,A3128,0.0,0.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,4.0,0,0,0,0,0,0,0,0
4176.0,4928.0,4037.0,1.0,32,42,A3128,0.0,0.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,0,0,0,0
4175.0,4928.0,4033.0,24.0,32,42,A3128,0.0,0.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,24.0,0,0,0,0,0,0,0,0
